account,vestingWallet,amount
0x8d9f18820ff7933b72c944e399b5773d0be90ab1,0x65992c1b54ae2cc00ed6be05a32c49f48c0f829a,10535262264153850000000
0x6bb475cd6bff177ebad44911baa5f9099ab887a6,0xe35e893755fee13bcba5393f4ffb4652f2cdc451,242189981669933500000
0xa5e4329f1d0d19bb2e49f8255b0e32ab2d5a64bc,0x5a8d5b0296bc94871ee94a814952b9afcfd93599,348684774128083000000
0xea63e9cb16301482abe95c5806dba3513d1608a0,0x9ae615f108edddf1a7e4091c5ce2dce907334b10,377221702206033500000
0xdb0132c875ea7a00c4a6283da592ae6500205396,0xe3edf278113bb0d21884dde8903c492b657e022e,1626248439844810000000
0x6bb4ed29f49ee6eb8b18f0b65ad25fc9607e245b,0xdaf7c694d4b7f9f3a44fcc6ead11ad848ebf41c7,11750869295718000000000
0x62050a8ff39250a6b6e35938a2537524fcaacd58,0xa597ffffcb56f71607dcec6731f5b90ffd414139,858852962947620000000
0x326107587c4a162047c6891d933e37c6aec0e7ae,0x61cc83452d2a90dd3cd263ef1a03258ad5bdd7e1,189256209662886500000
0x955af4de9ca03f84c9462457d075acabf1a8afc8,0x4e549cf2f9cc5c7c424db9f9dd5295876c139be2,933504261522685000000
0x5f3ffc15f0e15ad373054000341ce2052eb87c24,0xa0bb5a1034a14a2c10dffb1f7c259277c0f67ea5,524142360842720000000
0xc000799bf533854fe256098dbf93c549ccb1ed89,0x90f8c0f4d497cf9357b49e81de99deb3e534e585,262071180421359500000
0x82808e7f8383aabea5592d547b33d27d84d765ff,0x8a7fec29f24f5e8d7eca4f4829dd068542e39bed,321196968535873000000
0x96118cfc371c4b5b63bb738e42b61c7161ce3b5f,0x0e10844f84fe6311da305070f7b9c9e87ecda7ef,354722596137205500000
0x5abdf1bdf263963601d3cc57d14723465d9fc505,0xd12d4af8aa3c333d3608e2563170fa6c7beb57a0,546272901296865000000
0x9329742fa8451819c4341af5709ada087d1ac1bb,0xacfc628425809e33601b6056b91be3c2419e96b8,949122724602100000000
0xf97b954d39d8d9a2ee1b449802e8f19cb7230227,0x7ee5446be0582d6a04b276594b0c917018d30b51,3594383628354885000000
0x0e4e8fc0b29377e116470ad7f9fb7e47ad69e62a,0xf951dc36afeb92718ae6133761d2b5421fdb98fb,4251070818937690000000
0x9420fdfcb670db7e97d2da5dd8b8f66b11309ab9,0xcb7e77697b3deb12d76bb5e538ddfd76e9c7866a,7451770892122650000000
0x0db1c6e3ca10d8294fea7e95286e79c3de8b1e06,0x3ee4dce9ce50ba19cbda997f861d2e0ca4179ed9,330258979715945500000
0xade7e5a78af756de84631a06266a59e0d3665883,0x6c94fc70444ccf07ae46f6883984ada803e06b11,262444191916711500000
0x79531c966607591ca33b7e7df18285b913cc4abd,0xcadc519563786dad7a2ec2e81ed68844ad4d2aec,1064733963940390000000
0xaf13a902d430cb7136c1ab97a06c89b115cab4df,0xa5ad4bdd71b3458e022155964e6144b330f62f7c,733799305179805000000
0x9a0f62b9a86187a03f4459d3130e9792eee8aeb9,0x394c7cc1d80f7d8624c6faac2419a652adad7d3d,551584401255700000000
0xe974e962be49a23cf70769d64472e2b174964a2c,0xa118cdeedbdec070fdcc0b7bb9deca01b8f5af8d,1274968093155305000000
0xb351a0a1173d66966d72d65038ac9d34316a6415,0x29e16bd0d6ff53045d52a91f01f1d1e1a672d857,1220548680606300000000
0xa74b670d1e62268958a5557cbdf994971d2a68bf,0x28b9ae47ae97770718345bd4792a9bd58d8c96b1,85652567083948500000
0x475c565ae4315dc8091435959d6bd83aef31caef,0x335706d9858ac8de375017097ceb91992e2783e6,951572088793970000000
0xdf73dbe9020fd06e52644f4bbc8ed449db29abd2,0xe67d56db5ef36a2f434c5162afdbdad7b4ceb9b9,4751196669353930000000
0x668e961736454a2444adb485340cb7f0844ddd3d,0x49cc9b0288840cd533af64b1118fe7ecb776dcd9,1042551927124345000000
0x606e8d44189d62ffdc84f8bc601bfead1c8588dc,0xa2d3b65d439193abe727cae5a92072be24180ee1,1342071677005580000000
0x50b13b54c917171a03ceb8216f3990535fc18097,0x5320ea386a5e3a2e8c2f1757f02a488700e79725,198155387829567000000
0xe6ec4cbe4535c0c49fead4542d53a572e5abbb33,0x556d8dfc8f2f9cc9ef49bda0a671f0aa8a4b5895,180604504806543500000
0x2a54083168a938a072dbecee37bca4289a5b1e5a,0x884080d76c1a71ccb05649817086af3cf4cca5c8,492301953791475500000
0xe60c79fd7a33990ad59074454b5efcf41bac3a2a,0xb6afa992b07a82a61b3e99a2dfea7ea3f2a47b8b,2375598455832480000000
0xda9693188e511678606d26a047f6e4231117ff9e,0xbf6f991507900cb3c082874c1a91da10d35a3bcb,2785184304582170000000
0xec8aff769b4995a5db62c26212ca612f0914af2f,0x705bc5d264140f403bec2b1aee5370f0a48b2a5a,1863931088658990000000
0x4abd7276c53279b3abfff2b5d8a47c0afc84833b,0x7b75d1bde23fad0cabdefc9ce337e672204960cd,222732827224215500000
0x84604b053a5595104de92c345d77ecae7cc025f6,0xe503eb1e1585f1a077b0eb08b182c01ee671c46e,862536059025700000000
0xd204875bad61fc15a75529b80d855b126bf13971,0xee8da4d5fe01b906488503496b57a68ae25be7b2,6365054176387050000000
0x7e50de2237d157891451abad0c6edd2bb6c5453d,0xa184cee22406f17f69760cfb9f94dcd63ac9abf5,278465059873166500000
0x97ec09ce4350cc16f98271d5806f5368353baafa,0x4f6d466c6a339b3b7759815ed48580d84e1b89e5,216329810884333500000
0x63026d769f7d45fcbff3862e4a7c47c4defb4e29,0xa26d4989ca794d486815e7400fc242d76b4a091f,170315957324380000000
0x4bba050663e7a47db4d5cf18103ec9b3e43461ad,0xd76e0ed3698ec0be7c6ee1ac8a10303e09e8cad0,448309016378060000000
0x129ddf9c3958d5ae6a5a61a40110beb8d7ca8e7d,0xb9f81c251ba3be592b06047b82b011505332932c,15802893380427900000000
0xf85da9a56ebd47700a565582f5fae47ea7801bd5,0x399f73200ae8c04c2d6a8dedcdedbe15317c342a,139848589932126000000
0x7cfd91e5f136a3673b36f956c1dae93c7d7e2751,0xf71043aab8471553fa2b1f01b15c99a455581308,877938528158390000000
0x6ad30817a9dbbec085451632ae1c5aff15cf9287,0x95f2e8493cd5311e219d00005d5c1c568156b6a4,260129952998508000000
0x83581193facc1d7d9611c29d96b733f71c0c9f54,0xf5e3477e427406a5f8d054456103bccb346ffd3e,573905398180870000000
0x0535be3f20dc2bd4cd772f1454631c3b780497f1,0x3e04890ff7e93a3bb23a0bf322be384568602ba3,3432838245250855000000
0x046825bfd2ab4562e0308e48526b779fd897d539,0x365008fa75f18db1f65b680d9554b3314f8e48f4,1755877024710995000000
0x8a798784ab344517ddd1aabff31c07a07dda8373,0xa4679db07cea6530dd8889d1765b959676737b97,2722595849681715000000
0xe2709123173ac00f72dbba4e9acb6ed91db81513,0x5230b897bf331e90f0fea3d5c3b2a04f789c9fea,597140371247585000000
0x5169e74c7b5a8256a9af7469ebb16d073b282873,0x494cee36012dde910d2680cbadfb8733a4d12914,265371878085418500000
0x27b31c1d579694ace4df1713d0901fe7240dca73,0xf439a436a3777437cfcd7973278077a6242c9d17,35078567398565100000
0x4af47588c31618bab444c9a8f285c676595be649,0xf18eaba9eeabe47025838ea3c6ff2e9afea659d2,661406608802985000000
0xa8af295b18dc3562b3743dc09bf0079f7cac720a,0xd85251f965e111bac91c5bbca1e72174ee38fcc5,1161977426555770000000
0x30aa811649e7a6781a1e7f6c241885c0b655c22a,0x32816510e4095ed602fdb93197268611ee97dab3,2731364358990660000000
0xdc32b8a20289e98e6bf5cdff02407ea3201095f2,0x87cef0ec517e9dc34340bcb1e16cd93fdc48381d,231036404874650000000
0xc8d7d932ec6da41b976db6a356c05de80dd5ff6a,0x9e91c0186918927503f46849555b34e9262d80cc,413147578606608000000
0xd83e5a175c8d70c9c46f2b423760fac21eaf3fc0,0xb45425bc2b8742dad58d3a08e1c97f94d4d84667,748698820892510000000
0x5da51d39b5b04513a44b217c72e536127e69466f,0xeb21c5f9e6721c95ff95bce1cc216b9cfa5945c2,940648475703160000000
0xc547cb52d55dc3b6fcd627f7e25c4782a2ea0594,0xaf67df23e3fe6c8f0a9ffbec7b3c115711081918,8355552913746500000000
0xd6a3b779850fc5fd22900263d212bfe9eaee37e3,0x7afb07d73c5ba77911799637db472ed117973dda,3854364254546210000000
0x3b6322e83e20398c3f7126c4cfea2acd1c429ead,0xd03d0555a4dd421abce4c3b47363810d8a28b2bf,160435461619824000000
0xbb4a8416079d1854b1591e6b87d680f85d9c7d8b,0x095d2bb815a8b256c5350659fe77ced772cd0b48,343008480178456000000
0xefadb6ee63d357572d155f8e650694b4fa532721,0x42d1f3fe3229a44d2cc5e05420c31064a5b83e1a,1223793077828875000000
0x958b13f2b5a597ae6b1da2071cb3ef91ec187556,0x7e4604a47beeef217101e50822c7c2669398e311,206573778768042000000
0x3a02a1709b7c5a5ebe779e369ff9240ee58c415c,0x302dd602971ceebcdfb21f0d3059061ca350da32,842821022430535000000
0x53b0c754e56c79a3c364b5a19d82d1f740849cd8,0xa68e9692b16753f43e7390bb779574399efffa70,3067228287860255000000
0x48f19a709e5de7297ff514d7d4115e579d946015,0x22e39d56b0b85b92322417dc0785ab58c2d6ac6d,2577776965329360000000
0xa81dc28c807939aa792952c7e0c0a5a7ac6a0649,0xd619f137dc840e06fb6da56ff2fb5f3cdf6cbefc,104137653952049500000
0x3bc6993d741d5bd84712e358fdec21a9da393a69,0x80fd44c7f16386262166ffee62f502f0243b1c46,1583732303888320000000
0xa799bcecd665372d7090212ea0ddab693ea161d3,0xbdc7d3386b3eba073374146e4f684d5daf5d1acc,115560490980011000000
0x45dfe810ac38cbe2b9e07dcf265b54261ca9c22a,0x5895197dd195e8192ea29ac48d4528d4baa13214,2169024529570765000000
0xe871bc4d06e9337fd5611c28812e7e29478e9145,0x0aa842ad0a7c4e65456b14dede514130d3af5403,221794978178398500000
0x5e35e8b9941c89c897233ba052e81469a8b15e5b,0x857078faddcf9ad9d4d5109a564dd5dc72505fc9,81248806391411500000
0xfd12485f458a8deca16405f70a296071f88f3f28,0x7e4ffdde063d6ff91fa0180817d7bd42d746ecf2,2125535409468845000000
0x6825835255f1957c1d0b90ccdab879ce62f1b6b3,0xf934c2d0f963fbff740e0d1c998c19f99c0ea372,4945123034350700000000
0x961c05f016df64d4d95d7b535828af290a8fe8be,0x9a75b402ff5e9884133c6b7a1c8d2b3b6b036b8d,3188303114203265000000
0x81e9bae2cb3391a0e85456afa1cc0f5ca08367f3,0x499330a66dc8dbbd4f1d9ee300334bdf090ca20f,3616582532125795000000
0x491ffc953e1ab2751817ff90a5f32694a4841474,0xc913d8d4edf24477403c29a3f7700a6da65002a1,8729217426793650000000
0x585db1833efa847af75f748f5edb359f286106a9,0xa66c6840710d4a1096ff1e69bacccdf48c28ce19,877938528158390000000
0x4bbe0fd0bdec55e074c5e6ea9f4f627aff31e93a,0x3826b949ba35de1eab075fd1b640eef8148cb559,1316907876519685000000
0xcdd243790ed02f99664462554385b86a92e0462f,0xb5febcd53c20cda5bd2580392cfa3b3589dab834,12220904214197550000000
0xa89fed2a2c059e382ecd38dab3d624527f58f4f3,0xfc6e9eac0775058de41cfa3201b5e651d1b8e604,857521274192975000000
0x89bb1c6673fbdeec0883e243f1084f1fce713e8e,0x06cb7e3da31e91d2ddae96f59af31acb7a3457b4,1419645351977180000000
0xc313d7913c479bd1abe564be348ac24463f968be,0x87e04048612b17450c208a21d4c1628c685863f5,314485479717205000000
0xe5f1f7b533a837ce6922c3a868178c0ee196f104,0x87d9d6f1dca7e5d875d667f76b7a377b35f8fb63,181122017958966000000
0xbb7d7e3341bf213b0d6745c4d83541f3c386ae83,0xf0c82010bbac98d8e84eb2328c5bba29f18a55f2,2668933037526715000000
0xd41d9b0b1edd8e5091a7c8283da6beb46d733262,0xce22bfabd5f7e8c4225c40753a23d7d9378e97b1,1682715391148065000000
0x89210ffafdfbcd181ec27621ba2a7dfc36b92fa4,0x120e0751de45f5756ed98b87188cb293608aa476,987680836276745000000
0xdd3c0f408cad52ca1224cb52b97daea58b443fc1,0x917a4b63ac824457c4c5a459ff1343e71cb4a4db,2498051789635595000000
0xfdfc50e371ecfeb94d5eccf618357f4c447a99f0,0x3e7b9bd3a97d9ebd8a00e05628aba1fa8f72b0ae,1225030497056875000000
0xce71974d1a1b6b4b6fb8aa86bb105b42b054f8a3,0xad8e437768054268b98ed1e29c127a2b03afb6e8,7525187384214800000000
0xf82bd57004ae7bf2f2a7491171f26b31cdb1cbcd,0x4cce82620613a76a2ab73dbe9949cd287c7af55f,1046549300610710000000
0xa803a461e9489034ab45b4a0289e929b0d52f26e,0x15eeb7d572eff48bf15e8a172f355e2c2531d882,289203231277790000000
0xad14336eff2e1aaebe43d99a9b0fe5b27a77d0f9,0x5c70b4a4d47f5d2a5fb861232340efed816f61de,2662758594236690000000
0xeb3254d1a6d1641d9546f5e7498c2606a5a757a9,0xf69201e6703518fe1203808dc2b13e320f8d8235,367814703328204000000
0xd0f9f52bc948b27daa4da9275077bc5a5b02be5a,0x955eecddfb9e1c1b18fd1492c877d6f61e898231,251695738096128500000
0x7bd940a4c667ad9f8d8725a56e59dcb3e45ac1ff,0xdafd97520e141f638d8780535ad743d69986b34a,946281048314435000000
0xa835de2a5b0a5ac25a24fb76c13938af1f68d8fb,0x18e19d8c8b03d4c73290e067c61c4e4944c9efea,304487305133276000000
0x2516c73ba3af5b1b9b0b24f13ceecf5d3c672888,0x990321db5734b9376b3f06c93a529e5a64b85663,171305049885799000000
0xfad2283ec9698516decf57ff47ae79761f9843e9,0x16357d1fe9112b1620fc86741d5fa91bca53aa66,521547631102275000000
0xcbe4773ebb32227eb12e963c9b7024994e8cbc48,0xb58a11e9fbffbc88f2bafb0e540a2edd6e13b009,2785184304582170000000
0x5b81ac607d8df86d994bd0960c0102f92c6142b9,0x981746f4bb90b909020fd3bda3f9a1d191e4f204,1473463253727810000000
0x971336868c2c1dab62789be14dbddceecb8182e2,0x844243a2bc17b41c69b2f6ec4907b541ed6e0a01,712529832780175000000
0x1020ce44365d7052b715bfe59019c96de8ccee3b,0x2e9793a6eb2a22afb3df7801271d17b673a6ec66,686017107850585000000
0x87529b411bdb01577b81e6f67683daf59c85d751,0xbbeab9f2e735f8c5eaf65519b590029fa8cdc247,614557013958975000000
0x8b9f8a0330c67dcceec401a76df6506145c48a47,0xf3659fc13fbb597ae7c8397dbbae0ba66ab829cd,189824544920420500000
0xdb50fc5e275aa5d3cf7d31c6e101db5f19227539,0x26ec3250bd9da70c76acd4a081640fa15d27e7be,1660449061698730000000
0x238bec99854b13095760264aa70ae9e299047986,0x82b2ba21a4755fc9d49615ecba2449571ea0b479,8340416017504700000000
0xcf04a885ffd49579445c791788f07b058956a190,0x9e56a57773e5a06feb798557bc9001194375cdfa,234116957698657000000
0xb7474f5c12f5f88cf7cc815fb6ad714d548b5b32,0x429dd069caacfd0e7d8c9f34c2f41765efd1e2f6,528651094888350000000
0x2dc4dbe3ff63cb49c577375fa5af3c55c4fc3a2a,0xbf84089eee3d5654d9a5237edf68d2ee22946173,537513399637145000000
0x69e1c2f6fc98464590aa20789ec129b8f28b922f,0xd417e98fd98625c1998bd2f2a5f7835595166435,538298065969795000000
0x96cb84ac416602cec04b6778fa3f8e588e84cc95,0x8ea1b0f7d888d1d611304d96d41c46eb4465e520,297606303944947500000
0xeb4eec4e1946f0ef984b09c594af08668b7239c7,0x26b5e4ff376c3528368209e6f46cb16a8c50f2d7,276516078497296000000
0x5359193b099bb0bf868d3d9e9f8b391f8bd8e77c,0x9244bb580179ab623d93e22a08e581f22f8ed7da,1549303340760315000000
0x13958d1db12a019dc0b6fd32656dd75dd5232705,0xfc1e69eb2e6ecffd7345bba203add8b0fc87b716,370587141872341500000
0x26dd2c6f50707d015caf865e4344bb779753aa86,0x69e5f4db302766dc1661aff62c5d20dcad71381f,271527421114962500000
0x9fd98b46cd8f46d656b28858ec10243b245bf9d9,0x69882c8e839d7e867a589a16a38198a864f98f48,4927783878493185000000
0xe250276c27a8626b778d2c1b6c059ee412d9399d,0x17b3c889d844a9370806f0e31e2b3b327a099f1d,287512068839790000000
0xb3efd6109834afd4a2aa103fd9b5db1d8114e2b2,0x29c27d68148e1c92116458c60a692489cfd094ca,605474901498525000000
0x04561e045b1a8ad3de91595d3e18ceb9f4a7e164,0x009b4b7bae2ed777dcfe5d2d9e6d49c23a07de7e,15802893380427900000000
0xd8e670db4b18ce2322461556e0c343b749aeccd8,0xfe200dca5bd22700c037b2c583b8a5b85393d809,6548946799754500000000
0x6a24db557422234374a76016e6e205a0faf3d8d6,0xad4100f300128ae90cfe5479c6ddbe4ed424b947,790144669021395000000
0xfc504138390485a0fdf669dcbe59a36591bd3b79,0xd29a31393ee30627eb16e9bc7681827918a91582,1343422624219625000000
0x42422d1c4091936f2c2d283ffd31cbb587b627a0,0x74adbc88ccd2a12743351d5087c4c9d5470f34f1,1909516283468370000000
0x6aa181b9eeb1a2273c280fd403d6f2aa299c12b9,0x2d8ae18bda1fa7d02801a67ea2b74cd2e4a322d5,15802893380427900000000
0xe8df8c650f866c9d96f8ac2149f67ebd63c2e0b3,0x0f2ac52cdf53f7afe9a0f063c522757ada12d149,425053752396241000000
0x6434f5faeeff9256de96a372487839b0dde469ec,0x16f89a858741e6d1e1f86a6eab8d9bbb840654f0,602921596409260000000
0x91857e7b0d44cc965156d915a275d3bc3db9539b,0x0ebec4ee9c5672c14eb3f6e1b8a5ce9212e0daf3,375301924577130000000
0x4e613f40eb6e2b453e68154b448dcc6b68fb79d3,0x5829c6c245f9e1440b735375408d79e1a6027945,405202410578041500000
0x7206332c0c220a151e8a274017051426a6de60c8,0xbda13ef8a52e3ebdbef4bf4fb6f6960c5d858894,927633128432940000000
0x4504db630956fcef1a164006debe6f93cc633b47,0x5178340413f8f6f0f82cdf8a8d4483fdf488263b,798125972999490000000
0xb87cf78636554d62fc825150662537be8bd62a6c,0xcb121d250e68467f9e8483d582bfedb0fe9f86f2,2071034569877880000000
0x8b3f03449c5986c00aa6332470857b106531cef9,0x22ba684ea1c1318a9556864ea60d2120f72600ad,1404701704050895000000
0xbd53bd66209db8df64dfd46497c7bae0b7c00c53,0xca98360c348c3f13ec3cbe11bfdaf15b7e67595f,1471838073637305000000
0xe2c594d2296517204b7a31c3227f2a5041ab5a09,0xd813c62cdff702777569b9f8312c84ee287a8835,1986155923159085000000
0xd4438e14872ea786e7011746cd8f44e896bcf8e6,0x6bd33e617e95f88cdfc2b69a06d7b36ad91662da,15276130267746950000000
0xa6cc9397d29b631b69782e5f7fb9801224c8fa90,0xf9c0046fac5af1b92b438f1c8a0170ea9c796ed9,802177308099120000000
0x003addda0586e9cc879cdc96c405af660250348f,0x55159e245d65197e71e838b369325265e6deead6,675337280728320000000
0x5280537847c00723a2e710349390bff199661cd3,0x4fe50fb96e363c10af261a92242e0cf83b142c60,73076940589671500000
0xe46b2ac689eac9b01b6b3edc8186d497e88f45ef,0x687a0196872b2a945bdaf057b5b729b6ffc4993b,1808291387218415000000
0xc65feeddccdda21a6b35d3590f16e89857e792c3,0x860ddd49b5759b1ffb9e69a2c2492d416a0b845e,4580548714310150000000
0xe42a2adf3bee1c195f4d72410421ad7908388a6a,0xe4c250c5f2f4f976e5e7e3f0dc4c954a3a8e76b1,2079328117958650000000
0x54b4b93e56a0c65b93cfddb7327441661319ca51,0xf2d585affd5cc466a9f1dd387a06ff2e460d1027,466752130761343000000
0xb0fb2e75dd12f1e88f031e9c7530076228272445,0xed6ba44eb8e67702801feadaa9a772a8fec65e3b,449675755950222000000
0x6f2a0c13483c06d0feb6935b0fa4a73b0c0557b1,0x97bd290a44c602fac8b39a5ea4beb12c515c306e,106202291436940000000
0x9674008aff5c785baaed9e795e6417dcf0268229,0x13c05d6b9e66c4a6a64988ef09b182c274bd6309,308951938571114500000
0x1174a86aef9f09a96876c4486dad05bee6729961,0x400f80c96da6577a676b693fec9e740428a0cd40,198778527521344500000
0x03536cbc8ccde6bc616a8b71d3c3f42278f670e8,0xb171651a81ea9eec4620d90f3c58036af54152f0,435084649504730000000
0x63f7784c00454549b6188fcc324647b04a741a73,0x9130320c62aa210a88fad9b8b306e0672b676623,109933143858814000000
0x5c79112abc71f2f83cac037e6dff9f89b5078a8c,0x5b2b1bdb5c63ec8cca1a56c1b7d74ef89e2e61dd,2163491251806235000000
0x603fd90a27985bc30aa2eddb67e7eae2fce48f4c,0x45a91205b4633164dc8f4d9c5a8328a012fff182,294281059119838000000
0x23038b2beccae773d9b830dde765ebdeb0249fba,0x0c8f47f724b326d01d604e18a77b2f7c867b1f5e,3106551733661310000000
0xe20c4225a967a12c40b5cac343ca3ec7d09a2f48,0x8d947251b9aaff4087e903a787ea431f07dfd762,6641795635749700000000
0x94cee1ae30639ceed8802b4971eac1f1caa1ce60,0xc513dfa21725551227191859869771e8ddab1cf9,300149937663461500000
0x2895ee26e7bfa1c52b5eed67adbeed01a0e21d8e,0x38bb50a33995f4aa4c76fdc91153fd2e847d8405,942844582725710000000
0x880386a77944d6dda30e98527b344a444583b22c,0x80b3fb0d463422035394160349cee7ba0eeefa24,650324777143645000000
0xb8e45b46bc3700ed978cbe063643e7d16b9cb084,0x466ac07f749b563243c88b020398fe10ec97572f,383100504966699500000
0x682f15c5f9128c5e7396f314bd3fc637fd8bee7e,0xf1cd392238ce8ca0b5927adaddb59f2b8ad01a6c,165909647098377500000
0x6bec785e055b4d1ba6996187a3abaecad9885c21,0x0c4a79c99ebc62cd2fb3e55b875c778ec610967b,596898671260965000000
0x457f48a0bba2d1ab06ad6f9b5f6d8ee9c457bba1,0xd0caff8d0766a50fa099c688086bda01122d85ce,1583732303888320000000
0x597d65595e1031f9c82bdceb08f96809d2998f78,0x93e7c8199abc4df1a9560f363ab38ddfb10c6cd2,324161907391908500000
0x52c1c05ce193836a09845824dc724bde7c6dd08a,0x95250a9fd0d056e5bbf57012b50e9df328962a40,440279671604087000000
0xd231f5a90d7bf15509743855051d72545ff0a1fb,0x0597936d8a5c4c960cfa5a9a87c7a6dba51679f6,433804846916684500000
0xda8a55f37fa45464642241b280b674f204d57539,0x1d7853d08203214ee155cc39019bee702c718424,65982832116477000000
0x1b1820d6d887c69ff942afc8406b86bef270959c,0xb15e833b2ab40b6f6ad5f9dc68c3b11132b12048,347698420734850500000
0x138c1b1f7842ede731be7a18aa575cbef3bc4b1f,0xed4aa12212e4940a4dc78785950cdec69b8822cd,472736096509824500000
0xfc6f6e6026dbe43a7b3191376276ee451b0f9f34,0x352b161b208a140d4fc74bd763ba277f43c3386a,463816564216470000000
0x837ba81662500bfbbf926a6967df6fac60253b04,0xfa097232cedf08b14646d05059573e2df4acb01d,957751041176240000000
0x2aed18f36fbdf66293f65bb5c759fdfaee0925e2,0x327071a1d359d6ff62b527e8b27091dab2c5a47f,406318663754861500000
0x492b2c23b532b1a7f93704b6121c14a9ff51b37c,0x322a2a2d0787eecaee5f99ff3e1f6b30eddaf5df,417829069882675000000
0x549c9590a03c0385982152dd79a6e08f74c41bba,0x024150a4f43f198477aa98947a517c8379a69a31,407441090595362000000
0xb9afc81870a5244872cef1a338d345138b77da27,0xa4e0a24674154021cbb21d557621202d1ccf1657,303609823140172000000
0x11fa027e5df30b33c4fb6562b9ca5b707aee6141,0x6d36e989dcbacd15a0502a466dba87f4f0e164c3,203252642695211000000
0x3206faa49a968d3f68eece8015d7a1290e532d85,0xa852b2926a30a217b198edd72572d1c753ebd348,210705224001847500000
0x85e5c03a0297c533e91472991862da65d59cd281,0x24bd14d40dc52bc169af1514be9facf2e604d420,483585878482763000000
0x4b8acf53b39ca65dd614b5f70b0017cae6fceb88,0x6ed8813507b401c976ba76b95c7f63399c0d52ef,282446693677725500000
0x28f622381b7fb166bc2c88c63909cb67cdaf645a,0x0b96d2c88561dc57abc83f45973759b1b364c082,423832357302130000000
0x448e11f7f8630acf75a67673600e14c1047de199,0x0402467f071293ddf63b0bd001aa11fa41e36710,169014915647632000000
0x9137355681e12e9a764728c093fbd7f848121b7e,0x68801338625112d822812836bebfb81fbecb0726,1971113612501795000000
0xf7e55b99c47a68cd269ab9541281c968b7305d2e,0x30453f561f747e2009ee91808d4cd7f4a62273d8,2550642491362615000000
0xa25165ca80340093c0de217decf5fccf8d33b1af,0x9a461d962f5a7f1ec171dff1e2a5380305a201c1,512130771218975000000
0xf847c363942eda190dad328d90aa8b015045a9d8,0xfa33c48337652f6ed9cd1e4cd5f7413c25d50237,426282227186586500000
0xfe8aafdbf0a3ef7d0cf3dd11eafe0e4a78821b82,0x3805a45a7a671110d0f394693b19c4e18e23809e,1239442567255630000000
0x9f5a22a7d254f390ebfb5a37384b1ba410006735,0x53551257832ecd7908a8377a56b709b1c2f0605d,282446693677725500000
0xce33f195bc2dc1114d11c19abf9ae2b48554c8b3,0xfc38bb8045d39ced1d11cf93967773afc80b0104,2086190524409100000000
0xb6395525819a4a3d74be262d1a9d0c7adfadac00,0x1dc1904f38c5339453e4f82fd1677b03093b11e7,488389599871496000000
0x43238ed5e0c1950229423b82238aac12fe71ffd4,0xaee298b17b4f3719820aa280392415ecc3ee68c0,385436425454621000000
0x73b28f6f4326b572fa23ec9837fbdf6c75672d69,0x73a4e4a8800b71d0be638baafbd6d2605965cbd2,13887391013623300000000
0x11f1ebe2e55df4f2b6b5efd3b451b1c22ba227f3,0x00feeeb64770ef3b79e33acf961e9512bb6dfc57,137356747562851000000
0xd93fd83b272b8f6e76f13731ed066b212771bbcb,0xcc2be7091353388a7584ffdc37085d0ee983adc2,4788755521939075000000
0xc85c9c0d796f7332d997f88afc185b14d8bcc5d2,0xd7bb8354d95b6b7f19b8d48599fb1454d1c3aff6,1468551693394650000000
0x3af2694ca825227b743fcf7586365d96ca8f67cf,0xa0f28e659cd710ccc4b3fea9b2d874630d988c26,2071034569877880000000
0x1f5bdd07d099c4c678e4f4ad1e8a1eadd1277ed7,0xe549eefd8a29561dfe5d7aff09187d582e5f9e34,411533681781976000000
0xad20bbaac6946203786738a500bb7745ca5a9c5d,0x1b495f3850b2dcd36743d913daa5b91e76ff4b72,194377484926468500000
0xf10f5c5298369cdaea8d6fbe222c859c852f5942,0xdf0e4d03a614d017735991f6cd533180b118521e,74718165884589500000
0xdf3e23824c6b35fc005db2951396669e48bee106,0x059f946a7b9f8d2fef672b40315f47c4e56ce389,1105097440295860000000
0x885fc1127d0df66d9f12673fe1c15de1ac35ca4a,0xdde15f1d1fc83423f07e602179ac8cc8a8d027ce,58421021210795000000
0xd0d9e3505349bc945a414a6ec8ff8bcadabf20e3,0x2a445086612411dee8f2346e0d965ba7347b4b9b,2995319792136605000000
0x88a0b439768be502c8ff2f1354b0997e4afd9282,0xc9dd0e6c7b72991d524207b75a715aca57c3334a,339847121892963500000
0x49430d9d305dc274fb50e1296fa489dda72703d8,0x3ae4869cb61d929cdc16a3ade081be1fc0fd7941,602015016021810000000
0x9121e7f85ebeca21fba3c61faa24705d6222389c,0x0234f3225632ece5c488a94e91253fdcab5f3fea,953190442034535000000
0xeabec8883fb97826f8c0eea47657efe2bfecf38e,0x893c861395204289011369df5ee661b435343c86,1295319080321140000000
0xfa0bd7951e5281234c4242b462d074927190c802,0x8cce9feef02920e51f4c7f4c7c2ded0fad8a10da,1037150139968000000000
0x0dff821de920571957378e2a9459f624daf45791,0x09cbf4d8c8771a183f8138a9ce70452907240b0f,1205527429938255000000
0xe9aa812f657c908686e2a9eff2466d5cb29cd7e6,0xd93b1b168c241a038ea64ac9dbeffa0b40b22a0c,1084512264785385000000
0x26d5091bf8353f4553dff080d6687d434dfb6408,0x944416070ed32e3c52b595f7c9f68f3a8ebf52d6,1986155923159085000000
